Brand ID,Brand Name,Brand Logo,Brand Urls,Domain,Logo URL
MZ_BRAND_0000005438,Texaco,Texaco.png,,texacocontechron.com,https://logo.clearbit.com/texacocontechron.com
MZ_BRAND_0000000041,9Round,9Round.png,,9round.com,https://logo.clearbit.com/9round.com
MZ_BRAND_0000004623,Rent One,images_ILMhNRt.png,,shoprentone.com,https://logo.clearbit.com/shoprentone.com
MZ_BRAND_0000004148,Pavilions,Pavilions.png,,pavilions.com,https://logo.clearbit.com/pavilions.com
MZ_BRAND_0000007337,"David M Lovit, DMD, LLC",download_h41XvEl.png,,NA,NA
MZ_BRAND_0000006618,Coweta Dentistry,logo_edited_black.png,,cowetadentistry.com,https://logo.clearbit.com/cowetadentistry.com
MZ_BRAND_0000005149,SPIN! Pizza,images_Gg0bjGc.png,,spinpizza.com,https://logo.clearbit.com/spinpizza.com
MZ_BRAND_0000004342,Plaza Azteca Restaurants,Plaza_Azteca_Restaurants.png,,NA,NA
MZ_BRAND_0000007703,Even Stevens Sandwiches,Even_Stevens_Sandwiches.png,,NA,NA
MZ_BRAND_0000007327,Taffer's Tavern,Taffers-Tavern-Logo.png,,tafferstavern.com,https://logo.clearbit.com/tafferstavern.com
MZ_BRAND_0000002940,Jo-Ann Fabric and Craft Stores,Jo-Ann_Fabric_and_Craft_Stores.png,,NA,NA
MZ_BRAND_0000007807,Pro-Clean Car Wash,Pro-Clean_Car_Wash.png,,procleancarwashoh.com,https://logo.clearbit.com/procleancarwashoh.com
MZ_BRAND_0000002473,Green Mill,gmlogo2.png,,greenmilljazz.com,https://logo.clearbit.com/greenmilljazz.com
MZ_BRAND_0000001176,Children's Learning Adventure,Childrens_Learning_Adventure.png,,childrenslearningadventure.com,https://logo.clearbit.com/childrenslearningadventure.com
MZ_BRAND_0000007838,STS Tire & Auto Centers,STS_Tire__Auto_Centers.png,,NA,NA
MZ_BRAND_0000006749,Mitsuwa Marketplace,mitsuwa-logo.png,,mitsuwa.com,https://logo.clearbit.com/mitsuwa.com
MZ_BRAND_0000003100,Kings Food Markets,Kings_Food_Markets.png,,kingsfoodmarkets.com,https://logo.clearbit.com/kingsfoodmarkets.com
MZ_BRAND_0000003093,King Kullen,King_Kullen_Grocery_Co..png,,kingkullen.com,https://logo.clearbit.com/kingkullen.com
MZ_BRAND_0000001428,Country Mart,logo_1o21FtX.png,,countrymartgrocery.com,https://logo.clearbit.com/countrymartgrocery.com
MZ_BRAND_0000001011,Cardenas Markets,Cardenas_Markets.png,,cardenasmarkets.com,https://logo.clearbit.com/cardenasmarkets.com
MZ_BRAND_0000000093,ACME Markets,Acme_Markets.png,,acmemarkets.com,https://logo.clearbit.com/acmemarkets.com
MZ_BRAND_0000000681,Black's Tire & Auto Service,Blacks_Tire__Auto_Service.png,,NA,NA
MZ_BRAND_0000006925,Dental Associates of Connecticut,DA-logo.png,,dentalassociates.us,https://logo.clearbit.com/dentalassociates.us
MZ_BRAND_0000006998,Saluda Dental Group,saluda_logo-1-1.png,,NA,NA
MZ_BRAND_0000006923,Dental Care of Baltimore,Dental_Care_of_Baltimore_NPGr5fM.png,,dentalcareofbaltimore.com,https://logo.clearbit.com/dentalcareofbaltimore.com
MZ_BRAND_0000002646,Hos Coffee,Hobby_Lobby.png,,hoscoffee.com,https://logo.clearbit.com/hoscoffee.com
MZ_BRAND_0000004934,Service King,Service_King.png,,serviceking.co.nz,https://logo.clearbit.com/serviceking.co.nz
MZ_BRAND_0000007040,Rainbow Furniture,logo_lzzzqg5.png,,rainbowfurniture.net,https://logo.clearbit.com/rainbowfurniture.net
MZ_BRAND_0000007836,Frank's Car Wash,Franks_Car_Wash.png,,franks-carwash.de,https://logo.clearbit.com/franks-carwash.de
MZ_BRAND_0000003397,Lucky's Market,Luckys_Market.png,,luckysmarket.com,https://logo.clearbit.com/luckysmarket.com
MZ_BRAND_0000002208,Fresco y Más,Fresco_y_Mas.png,,frescoymas.com,https://logo.clearbit.com/frescoymas.com
MZ_BRAND_0000001515,D'Angelo Sandwich Shops,DAngelo_Sandwich_Shops_RBl8Igs.png,,NA,NA
MZ_BRAND_0000001191,Chipotle Mexican Grill,Chipotle_Mexican_Grill.png,,chipotle.com,https://logo.clearbit.com/chipotle.com
MZ_BRAND_0000001141,Cheba Hut,Cheba_Hut.png,,NA,NA
MZ_BRAND_0000007637,Van Leeuwen Artisan Ice Cream,Van_Leeuwen_Artisan_Ice_Cream.png,,NA,NA
MZ_BRAND_0000002120,Fogo de Chão,Fogo_de_Chao.png,,fogodechao.com.br,https://logo.clearbit.com/fogodechao.com.br
MZ_BRAND_0000005704,Torchy's Tacos,Torchys_Tacos.png,,torchystacos.com,https://logo.clearbit.com/torchystacos.com
MZ_BRAND_0000004755,Ruby's Diner,Rubys_Diner.png,,rubys.com,https://logo.clearbit.com/rubys.com
MZ_BRAND_0000001038,Carrabba's Italian Grill,Carrabbas_Italian_Grill.png,,carrabbas.com,https://logo.clearbit.com/carrabbas.com
MZ_BRAND_0000006431,The Ark Pet Spa and Hotel,The_Ark_Pet_Spa_and_Hotel.png,,thearkspa.com,https://logo.clearbit.com/thearkspa.com
MZ_BRAND_0000003135,Kriser's,Krisers.png,,kriser.com,
MZ_BRAND_0000002001,Feeders Supply,Feeders_Supply.png,,feederssupplycompany.com,https://logo.clearbit.com/feederssupplycompany.com
MZ_BRAND_0000000661,BInny's Beverage Depot,BInnys_Beverage_Depot.png,,NA,NA
MZ_BRAND_0000000560,Bedzzz Express,Bedzzz_Express.png,,bedzzzexpress.com,https://logo.clearbit.com/bedzzzexpress.com
MZ_BRAND_0000007845,Samuels Jewelers,Samuels_Jewelers.png,,samuelsjewelers.com,https://logo.clearbit.com/samuelsjewelers.com
MZ_BRAND_0000007625,Follett,Follett.png,,follett.com,https://logo.clearbit.com/follett.com
MZ_BRAND_0000007536,Hammer and Nails,Hammer_and_Nails.png,,hammerandnails.biz,
MZ_BRAND_0000004979,ShopRite,ShopRite.png,,shoprite.com,https://logo.clearbit.com/shoprite.com
MZ_BRAND_0000000997,Capital Bank,capital_bank.png,,capitalbankmd.com,https://logo.clearbit.com/capitalbankmd.com
MZ_BRAND_0000004028,OneMain Financial,OneMain_Financial.png,,onemainfinancial.com,https://logo.clearbit.com/onemainfinancial.com
MZ_BRAND_0000007616,McBee’s Coffee N Carwash,McBees_Coffee_N_Carwash.png,,mcbeescnc.com,https://logo.clearbit.com/mcbeescnc.com
MZ_BRAND_0000007741,Whistle Express Car Wash,WECW-LOGOAsset-8.png,,NA,NA
MZ_BRAND_0000001403,COS,COS_gkmcZKw.png,,cosstores.com,https://logo.clearbit.com/cosstores.com
MZ_BRAND_0000003948,NovaCare Rehabilitation,NovaCare_Rehabilitation.png,,novacare.com,https://logo.clearbit.com/novacare.com
MZ_BRAND_0000005993,WaBa Grill,WaBa_Grill.png,,wabagrill.com,https://logo.clearbit.com/wabagrill.com
MZ_BRAND_0000002742,Hurley,Hurley.png,,hurley.com,https://logo.clearbit.com/hurley.com
MZ_BRAND_0000000298,Anytime Fitness,Anytime_Fitness.png,,anytimefitness.com,https://logo.clearbit.com/anytimefitness.com
MZ_BRAND_0000002095,Fleet Feet Sports,Fleet_Feet_Sports.png,,fleetfeetpdx.com,https://logo.clearbit.com/fleetfeetpdx.com
MZ_BRAND_0000003863,Naturalizer,Naturalizer.png,,naturalizer.com,https://logo.clearbit.com/naturalizer.com
MZ_BRAND_0000007714,Shoe Dept,Shoe_Dept.png,,NA,NA
MZ_BRAND_0000001217,Chuy's,Chuys.png,,chuys.com,https://logo.clearbit.com/chuys.com
MZ_BRAND_0000004758,Ruler Foods,Ruler-Foods.png,,NA,NA
MZ_BRAND_0000007495,Aerie,Aerie.png,,aerieconsulting.com,https://logo.clearbit.com/aerieconsulting.com
MZ_BRAND_0000000528,Battery Source,Battery_Source.png,,batterysource.com,https://logo.clearbit.com/batterysource.com
MZ_BRAND_0000002737,Hungry Howie's Pizza & Subs,Hungry_Howies_Pizza__Subs.png,,hungryhowies.com,https://logo.clearbit.com/hungryhowies.com
MZ_BRAND_0000007818,Charlotte Tilbury,Charlotte_Tilbury.png,,charlottetilburyskin.com,
MZ_BRAND_0000000038,99 Cents Only Stores,99_Cents_Only_Stores.png,,99only.com,https://logo.clearbit.com/99only.com
MZ_BRAND_0000001972,Farrell’s eXtreme Bodyshaping,Farrells_eXtreme_Bodyshaping.png,,extremebodyshaping.com,https://logo.clearbit.com/extremebodyshaping.com
MZ_BRAND_0000001380,Cool Cuts 4 Kids,Cool_Cuts_4_Kids.png,,NA,NA
MZ_BRAND_0000007955,Hometown Coffee and Juice,hometown-juice-coffee-logo.png,,NA,NA
MZ_BRAND_0000000029,5.11 Tactical,5.11_Tactical.png,,511tactical.com,https://logo.clearbit.com/511tactical.com
MZ_BRAND_0000003936,Northern Tool + Equipment,Northern_Tool__Equipment.png,,northerntool.com,https://logo.clearbit.com/northerntool.com
MZ_BRAND_0000002919,Jewel-Osco,Jewel-Osco.png,,jewelosco.com,https://logo.clearbit.com/jewelosco.com
MZ_BRAND_0000007587,U.S. Polo Association,U.S._Polo_Association.png,,NA,NA
MZ_BRAND_0000007579,Cardinal Health (Nuclear Pharmacy),logo-main_cardinal_Wpo8JPI.png,,NA,NA
MZ_BRAND_0000007956,LaundroLab,Laundro_Logo_05pvac4.png,,laundrolabfranchise.com,https://logo.clearbit.com/laundrolabfranchise.com
MZ_BRAND_0000007567,Associated Dental Specialists of Long Grove,ADSLG-Logo_E7PLYl2.png,,specialdental.com,https://logo.clearbit.com/specialdental.com
MZ_BRAND_0000007939,Flying Ace Express Car Wash,main-logo_yyfjreW.png,,flyingacecarwash.com,https://logo.clearbit.com/flyingacecarwash.com
MZ_BRAND_0000007936,Clean Express Auto Wash,2020-CLEan-Logo-Final-1_fTf6Qyf.png,,cleanexpresswash.com,https://logo.clearbit.com/cleanexpresswash.com
MZ_BRAND_0000007935,Personal Touch Car Wash,download_htxRJSW.png,,personaltouchcarwash.com,
MZ_BRAND_0000007933,Splash Car Wash 24,Splash_24_New_Logo_pWiVddG.png,,NA,NA
MZ_BRAND_0000007932,Eco Car Wash,logo_EcoCarWash.png,,eco-carwash.ch,https://logo.clearbit.com/eco-carwash.ch
MZ_BRAND_0000007395,Bee Clean Car Wash,Bee_Clean_Logo_Jz4VevK.png,,beecleancarwash.com,https://logo.clearbit.com/beecleancarwash.com
MZ_BRAND_0000006656,Laundromax,LAUNDROMAX-Logo.png,,laundromax.com,https://logo.clearbit.com/laundromax.com
MZ_BRAND_0000006535,SOFIE,SOFIE-Logo.png,,sofie-iot.eu,https://logo.clearbit.com/sofie-iot.eu
MZ_BRAND_0000006444,Western New York Dental Group,wny-logo.png,,NA,NA
MZ_BRAND_0000006831,Little Caesars Pizza,little-caesars-pizza-logo-95340DB81C-seeklogo.com.png,,littlecesars.com,
MZ_BRAND_0000006864,Bliss Spa,logo2.png,,blissspacambodia.com,https://logo.clearbit.com/blissspacambodia.com
MZ_BRAND_0000006951,Dental Depot,Dental-Depot-Round-Logo.png,,dentaldepot.net,https://logo.clearbit.com/dentaldepot.net
MZ_BRAND_0000000845,Brookshire's Grocery Company,Brookshires_Grocery_Company.png,,NA,NA
MZ_BRAND_0000006899,Jefferson Dental Clinics,Jefferson_Dental_Clinics_JDC.png,,NA,NA
MZ_BRAND_0000007386,Banya 5,banya5.png,,banya5.com,https://logo.clearbit.com/banya5.com
MZ_BRAND_0000007069,Cool Hand Luke’s,coolhand_logo.png,,coolhandlukes.com,https://logo.clearbit.com/coolhandlukes.com
MZ_BRAND_0000007177,Powell Mill Dental Associates,CDA_Powell-Mill_logo-1-1-1.png,,NA,NA
MZ_BRAND_0000000958,Cafe Rio Mexican Grill,Cafe_Rio.png,,caferio.com,https://logo.clearbit.com/caferio.com
MZ_BRAND_0000007679,PharmaLogic,Pharmalogic_NyjPVeV.png,,pharmalogic.com,https://logo.clearbit.com/pharmalogic.com
MZ_BRAND_0000006480,Splash Car Wash Express,Splash_Express_New_logo_oug8FE0.png,,NA,NA
MZ_BRAND_0000006811,Advanced Dentistry of Athens,AdvancedAthensDentistryCropped_z1ap6KH.png,,advanceddentistryofathens.com,
MZ_BRAND_0000000072,The Perfect Workout,TPW-Logo.png,,theperfectworkout.com,https://logo.clearbit.com/theperfectworkout.com
MZ_BRAND_0000004108,Pappasito's Cantina,Pappasitos_Cantina.png,,pappasitos.com,https://logo.clearbit.com/pappasitos.com
MZ_BRAND_0000003141,Oasis Day Spa,oasis_logo.png,,oasisdayspanyc.com,https://logo.clearbit.com/oasisdayspanyc.com
MZ_BRAND_0000003592,Medicap Pharmacy,Medicap_Pharmacy.png,,medicap.biz,
MZ_BRAND_0000002045,Murrells Inlet Dental Group,murrells_inlet_logo-1-1_ys7EBcN.png,,NA,NA
MZ_BRAND_0000000697,AquaSonic (Look-Alike),AquaSonic.png,,NA,NA
MZ_BRAND_0000000084,Access Dental & Orthodontics,access-dental-n-orthodontics-logo.png,,accessdental.co.za,https://logo.clearbit.com/accessdental.co.za
MZ_BRAND_0000007966,Patriot Urgent Care,Patriot_AEcYbqO.png,,patriotuc.com,https://logo.clearbit.com/patriotuc.com
MZ_BRAND_0000000864,Jars by Fabio Viviani,jars.png,,NA,NA
MZ_BRAND_0000006964,Cardinal Health Manufacturing,logo_CardinalManuf.png,,NA,NA
MZ_BRAND_0000002125,Radiant Waxing,Radiant.png,,radiantwaxing.com,https://logo.clearbit.com/radiantwaxing.com
MZ_BRAND_0000007898,Park Dental,Park_Dental.png,,parkdental.com,https://logo.clearbit.com/parkdental.com
MZ_BRAND_0000004236,Carolina Dental Alliance,cda-piedmont-logo-1.png,,carolinadentalalliance.com,https://logo.clearbit.com/carolinadentalalliance.com
MZ_BRAND_0000006995,Great Expressions Dental Centers,logo-blue-new_jPWyqn0.png,,greatexpressions.com,https://logo.clearbit.com/greatexpressions.com
MZ_BRAND_0000004457,Public Storage,Public_Storage.png,,publicstorage.com,https://logo.clearbit.com/publicstorage.com
MZ_BRAND_0000007710,High School Data,high-school_A0bLhLN.png,,NA,NA
MZ_BRAND_0000007232,Brooklyn Dumpling Shop,brooklyn_Dumpling.png,,brooklyndumplingshop.com,https://logo.clearbit.com/brooklyndumplingshop.com
MZ_BRAND_0000006572,Blue Burro,BlueBurro.png,,bburro.com,https://logo.clearbit.com/bburro.com
MZ_BRAND_0000003265,Lenny's Sub Shop,Lennys_Sub_Shop.png,,lennyssubshop.com,
MZ_BRAND_0000005573,The Palm Restaurant,The_Palm_Restaurant.png,,NA,NA
MZ_BRAND_0000007917,Visionworks Doctors of Optometry,Visionworks_Doctors_of_Optometry.png,,NA,NA
MZ_BRAND_0000001367,Conrad's Tire Express & Total Car Care,Conrads_Tire_Express__Total_Car_Care.png,,NA,NA
MZ_BRAND_0000006806,Lumber Liquidators,Lumber_Liquidators.png,,NA,NA
MZ_BRAND_0000003372,Louisiana Fried Chicken,Louisiana_Fried_Chicken.png,,louisianafriedchickenhq.com,https://logo.clearbit.com/louisianafriedchickenhq.com
MZ_BRAND_0000006659,Clean Rite Center,CRC_logo.png,,cleanritecenter.com,https://logo.clearbit.com/cleanritecenter.com
MZ_BRAND_0000007078,FedEx Office Print & Ship Center,FedEx_Office_Print__Ship_Center.png,,NA,NA
MZ_BRAND_0000007226,GLO3O,GLO_logo.png,,NA,NA
MZ_BRAND_0000000594,Bentley's Pet Stuff,Bentleys_Pet_Stuff.png,,petstuff.com,https://logo.clearbit.com/petstuff.com
MZ_BRAND_0000000626,Biaggia's Ristorante Italiano,Biaggias_Ristorante_Italiano.png,,NA,NA
MZ_BRAND_0000002640,Hillstone Restaurant Group,Hillstone_Restaurant_Group.png,,hillstone.com,https://logo.clearbit.com/hillstone.com
MZ_BRAND_0000003771,Mountain Mike's Pizza,Mountain_Mikes_Pizza.png,,mountainmikespizza.com,https://logo.clearbit.com/mountainmikespizza.com
MZ_BRAND_0000004105,Pappadeaux Seafood Kitchen,Pappadeaux_Seafood_Kitchen.png,,pappadeaux.com,https://logo.clearbit.com/pappadeaux.com
MZ_BRAND_0000007129,Mighty Birds Breakfast House,Mighty_Birds.png,,NA,NA
MZ_BRAND_0000002097,Fleming’s Prime Steakhouse and Wine Bar,Flemings_Prime_Steakhouse_and_Wine_Bar.png,,NA,NA
MZ_BRAND_0000001213,Chuck & Don's Pet Food Outlet,Chuck__Dons_Pet_Food_Outlet.png,,nitecruzr.net,https://logo.clearbit.com/nitecruzr.net
MZ_BRAND_0000000888,Buffalo Wild Wings,Buffalo_Wild_Wings.png,,buffalowildwings.com,https://logo.clearbit.com/buffalowildwings.com
MZ_BRAND_0000003482,Mariano's,Marianos.png,,marianos.com,https://logo.clearbit.com/marianos.com
MZ_BRAND_0000001608,Dierbergs Markets,images_457zc4J.png,,dierbergs.com,https://logo.clearbit.com/dierbergs.com
MZ_BRAND_0000003552,Maverik,Maverik.png,,maverik.com,https://logo.clearbit.com/maverik.com
MZ_BRAND_0000001392,Corcoran & Matterhorn,Corcoran__Matterhorn.png,,corcoran.cl,https://logo.clearbit.com/corcoran.cl
MZ_BRAND_0000004331,Planet Smoothie,Planet_Smoothie.png,,planetsmoothie.com,https://logo.clearbit.com/planetsmoothie.com
MZ_BRAND_0000007842,Total Point Urgent Care,TotalPoint-Urgent-02_60px_0XXqW5u.png,,totalpointcare.com,https://logo.clearbit.com/totalpointcare.com
MZ_BRAND_0000006279,Lowcountry Urgent Care,Lowcountry.png,,lowcountryurgentcare.com,https://logo.clearbit.com/lowcountryurgentcare.com
MZ_BRAND_0000002574,Harry Winston,Harry_Winston.png,,harrywinston.com,https://logo.clearbit.com/harrywinston.com
MZ_BRAND_0000007552,Tarka Indian Kitchen,Tarka_Indian_Kitchen.png,,tarkaindiankitchen.com,https://logo.clearbit.com/tarkaindiankitchen.com
MZ_BRAND_0000006081,Which Wich,Which_Wich.png,,whichwich.com,https://logo.clearbit.com/whichwich.com
MZ_BRAND_0000002380,Gold Star Chili,Gold_Star_Chili.png,,NA,NA
MZ_BRAND_0000002087,Five Guys,Five_Guys.png,,fiveguys.com,https://logo.clearbit.com/fiveguys.com
MZ_BRAND_0000004312,Pizza Plus,Pizza_Plus.png,,pizzaplusinc.com,https://logo.clearbit.com/pizzaplusinc.com
MZ_BRAND_0000005446,Texas Roadhouse,Texas_Roadhouse.png,,texasroadhouse.com,https://logo.clearbit.com/texasroadhouse.com
MZ_BRAND_0000005418,Tender Greens,Tender_Greens.png,,tendergreens.com,https://logo.clearbit.com/tendergreens.com
MZ_BRAND_0000002958,Johnny Rockets,Johnny_Rockets.png,,johnnyrockets.com,https://logo.clearbit.com/johnnyrockets.com
MZ_BRAND_0000001332,Colton's Steakhouse,Coltons_Steakhouse.png,,NA,NA
MZ_BRAND_0000000974,California Pizza Kitchen,California_Pizza_Kitchen.png,,cpk.com,https://logo.clearbit.com/cpk.com
MZ_BRAND_0000006602,Regus,Regus.png,,regus.com,https://logo.clearbit.com/regus.com
MZ_BRAND_0000001744,Earth Fare,Earth_Fare.png,,earthfare.com,https://logo.clearbit.com/earthfare.com
MZ_BRAND_0000002073,Fitness 19,Fitness_19.png,,fitness19.com,https://logo.clearbit.com/fitness19.com
MZ_BRAND_0000004330,Planet Fitness,Planet_Fitness.png,,planetfitness.com,https://logo.clearbit.com/planetfitness.com
MZ_BRAND_0000000941,C2 Education,C2_Education.png,,c2educate.com,https://logo.clearbit.com/c2educate.com
MZ_BRAND_0000003081,Kids Foot Locker,Kids_Foot_Locker.png,,kidsfootlocker.com,https://logo.clearbit.com/kidsfootlocker.com
MZ_BRAND_0000004961,Shoe Carnival,Shoe_Carnival.png,,shoecarnival.com,https://logo.clearbit.com/shoecarnival.com
MZ_BRAND_0000005553,THE MAX Challenge,THE_MAX_Challenge.png,,themaxchallenge.com,https://logo.clearbit.com/themaxchallenge.com
MZ_BRAND_0000006201,Yesway,Yesway_aXtwODT.png,,yesway.com,https://logo.clearbit.com/yesway.com
MZ_BRAND_0000006334,Walmart Neighborhood Market,Walmart_Neighborhood_Market.png,,NA,NA
MZ_BRAND_0000001127,Charles Schwab,Charles_Schwab.png,,schwab.com,https://logo.clearbit.com/schwab.com
MZ_BRAND_0000007689,Aritaum,Aritaum.png,,aritaum.com,https://logo.clearbit.com/aritaum.com
MZ_BRAND_0000000907,BurgerFi,BurgerFi.png,,burgerfi.com,https://logo.clearbit.com/burgerfi.com
MZ_BRAND_0000007558,SpinXpress Laundry,Group-692.png,,gospinxpress.com,https://logo.clearbit.com/gospinxpress.com
MZ_BRAND_0000001656,Delta Hotels and Resorts,Delta_Hotels_and_Resorts.png,,NA,NA
MZ_BRAND_0000005052,Smart & Final,Smart__Final.png,,smartcompany.com.au,https://logo.clearbit.com/smartcompany.com.au
MZ_BRAND_0000005290,Sunrise Senior Living,Sunrise_Senior_Living.png,,sunriseseniorliving.com,https://logo.clearbit.com/sunriseseniorliving.com
MZ_BRAND_0000003067,Key Food,Key_Food.png,,keyfood.com,https://logo.clearbit.com/keyfood.com
MZ_BRAND_0000000738,Body Renew,Body_Renew.png,,mybodyrenew.com,https://logo.clearbit.com/mybodyrenew.com
MZ_BRAND_0000003164,L.L.Bean,L.L.Bean.png,,llbean.com,https://logo.clearbit.com/llbean.com
MZ_BRAND_0000001770,Eddie Bauer,Eddie_Bauer.png,,eddiebauer.com,https://logo.clearbit.com/eddiebauer.com
MZ_BRAND_0000006769,MetroPCS Wireless,MetroPCS_Wireless.png,,NA,NA
MZ_BRAND_0000001940,Family Express,Family_Express.png,,familyexpress.com,https://logo.clearbit.com/familyexpress.com
MZ_BRAND_0000003084,Kiehl's,Kiehls.png,,kiehls.com,https://logo.clearbit.com/kiehls.com
MZ_BRAND_0000000625,Bi-Mart,Bi-Mart_zzmX78G.png,,bimart.com,https://logo.clearbit.com/bimart.com
MZ_BRAND_0000004264,Pigtails & Crewcuts,Pigtails__Crewcuts.png,,pigtailscocktails.com,https://logo.clearbit.com/pigtailscocktails.com
MZ_BRAND_0000003075,KicksUSA,KicksUSA.png,,NA,NA
MZ_BRAND_0000003140,Tranquility Day Spa & Salon,tranquility.png,,tranquility-spa.com,https://logo.clearbit.com/tranquility-spa.com
MZ_BRAND_0000001983,Fastenal,Fastenal.png,,fastenal.com,https://logo.clearbit.com/fastenal.com
MZ_BRAND_0000003398,Convenient Family Dental,Convenient_Family_Dental_bNwgwz1.png,,NA,NA
MZ_BRAND_0000006533,Seniors Helping Seniors,Seniors_Helping_Seniors.png,,seniorshelpingseniors.com,https://logo.clearbit.com/seniorshelpingseniors.com
MZ_BRAND_0000007672,Willamette Dental Group,logo-name_8cfCkRX.png,,willamettedental.com,https://logo.clearbit.com/willamettedental.com
MZ_BRAND_0000001654,Dogtopia,Dogtopia.png,,dogtopia.com,https://logo.clearbit.com/dogtopia.com
MZ_BRAND_0000000976,Call it Spring,Call_it_Spring.png,,callitspring.com,https://logo.clearbit.com/callitspring.com
MZ_BRAND_0000002422,Gordon Biersch Restaurant & Brewery,Gordon_Biersch_Restaurant__Brewery.png,,NA,NA
MZ_BRAND_0000003718,Mobil,Mobil.png,,mobil.com,https://logo.clearbit.com/mobil.com
MZ_BRAND_0000007867,TreadQuarters,TreadQuarters.png,,NA,NA
MZ_BRAND_0000002093,Flash Foods,Flash_Foods.png,,flashfoods.com,https://logo.clearbit.com/flashfoods.com
MZ_BRAND_0000000653,Covington Center for Family Dentistry,CovingtonCenter_ERbuuiS.png,,covingtondentalcenter.com,
MZ_BRAND_0000005066,Smith's Food & Drug Stores,Smiths_Food__Drug_Stores.png,,NA,NA
MZ_BRAND_0000004828,Sam Edelman,Sam_Edelman.png,,samedelman.com,https://logo.clearbit.com/samedelman.com
MZ_BRAND_0000000832,Champion Xpress Car Wash,champion_xpress_car_wash.png,,champxpress.com,https://logo.clearbit.com/champxpress.com
MZ_BRAND_0000007646,Main Street Dental,main-street-dental-logo_fawB0WJ.png,,mainstreetdentaloffice.com,https://logo.clearbit.com/mainstreetdentaloffice.com
MZ_BRAND_0000000235,America's Tire,Americas_Tire.png,,americastire.com,https://logo.clearbit.com/americastire.com
MZ_BRAND_0000002824,Interim HealthCare,Interim_HealthCare.png,,interimhealthcare.com,https://logo.clearbit.com/interimhealthcare.com
MZ_BRAND_0000002680,Homeland,Homeland.png,,homelandstores.com,https://logo.clearbit.com/homelandstores.com
MZ_BRAND_0000005642,Tilly's,Tillys.png,,tillys.com,https://logo.clearbit.com/tillys.com
MZ_BRAND_0000001814,Electronic Express,electronic_express.png,,electronicexpress.com,https://logo.clearbit.com/electronicexpress.com
MZ_BRAND_0000007613,Jefferson Dental and Orthodontics,Jefferson_Dental_Orthodontics.png,,NA,NA
MZ_BRAND_0000002514,H Mart,H_Mart.png,,hmart.com,https://logo.clearbit.com/hmart.com
MZ_BRAND_0000000595,Benzer Pharmacy,Benzer_Pharmacy.png,,benzerpharmacy.com,https://logo.clearbit.com/benzerpharmacy.com
MZ_BRAND_0000005105,SoulCycle,SoulCycle.png,,soul-cycle.com,https://logo.clearbit.com/soul-cycle.com
MZ_BRAND_0000003724,MOD Pizza,MOD_Pizza.png,,modpizza.com,https://logo.clearbit.com/modpizza.com
MZ_BRAND_0000004288,Pita Pit,Pita_Pit.png,,pitapit.ca,https://logo.clearbit.com/pitapit.ca
MZ_BRAND_0000001047,Cartier,Cartier.png,,cartier.com,https://logo.clearbit.com/cartier.com
MZ_BRAND_0000005574,The Paper Store,The_Paper_Store.png,,thepaperstore.com,https://logo.clearbit.com/thepaperstore.com
MZ_BRAND_0000005457,The Athlete's Foot,The_Athletes_Foot.png,,theathletesfoot.gr,https://logo.clearbit.com/theathletesfoot.gr
MZ_BRAND_0000005828,Uncle Ed's Oil Shoppe,Uncle_Eds_Oil_Shoppe.png,,NA,NA
MZ_BRAND_0000002451,Grease Monkey,Grease_Monkey.png,,greasys.com.au,https://logo.clearbit.com/greasys.com.au
MZ_BRAND_0000000609,Best One Tire & Service,Best_One_Tire__Service.png,,NA,NA
MZ_BRAND_0000007557,Asian Mint,AsianMint.png,,asianmint.com,https://logo.clearbit.com/asianmint.com
MZ_BRAND_0000003825,My Salon Suite,My_Salon_Suite.png,,mysalonsuite.com,https://logo.clearbit.com/mysalonsuite.com
MZ_BRAND_0000003395,Lucky Supermarkets,Lucky_Supermarkets.png,,luckysupermarkets.com,https://logo.clearbit.com/luckysupermarkets.com
MZ_BRAND_0000005242,Stretch Zone,Stretch_Zone.png,,stretchzone.com,https://logo.clearbit.com/stretchzone.com
MZ_BRAND_0000000400,Autotire,Autotire.png,,autotire.co.il,https://logo.clearbit.com/autotire.co.il
MZ_BRAND_0000007658,Century 21,century-21-department-store-logo_l5z6kHz.png,,century21.com,https://logo.clearbit.com/century21.com
MZ_BRAND_0000007675,Duane Reade,Duane_Reade.png,,duanereade.com,https://logo.clearbit.com/duanereade.com
MZ_BRAND_0000000524,Bath & Body Works,Bath__Body_Works.png,,streamlinebath.com,https://logo.clearbit.com/streamlinebath.com
MZ_BRAND_0000000410,Aveda,Aveda.png,,aveda.com,https://logo.clearbit.com/aveda.com
MZ_BRAND_0000000339,Armstrong McCall,Armstrong_McCall.png,,armstrongmccall.com,https://logo.clearbit.com/armstrongmccall.com
MZ_BRAND_0000001792,El Ahorro Supermarket,El_Ahorro_Supermarket.png,,elahorro.net,https://logo.clearbit.com/elahorro.net
MZ_BRAND_0000007149,Deca Dental,Deca_Dental.png,,decadental.com,https://logo.clearbit.com/decadental.com
MZ_BRAND_0000003036,Kate Spade,Kate_Spade.png,,katespade.com.au,https://logo.clearbit.com/katespade.com.au
MZ_BRAND_0000006689,O'Neill Clothing,ONeill_Clothing.png,,NA,NA
MZ_BRAND_0000000935,C Spire Wireless,C_Spire_Wireless.png,,NA,NA
